,Date,Total Portfolio Value
822,2003-09-24,96.49014485445979
823,2003-09-25,96.18966575871065
824,2003-09-26,95.9509715748242
825,2003-09-29,96.46033566831551
826,2003-09-30,96.07005951950168
827,2003-10-01,97.41782827698236
828,2003-10-02,97.42446345717912
829,2003-10-03,97.66931908930684
830,2003-10-06,98.04522372588266
831,2003-10-07,98.19677473326178
832,2003-10-08,97.91489110354127
833,2003-10-09,98.1261298525572
834,2003-10-10,98.18145498317415
835,2003-10-13,98.62129995090953
836,2003-10-14,98.72969202193308
837,2003-10-15,98.50844873019594
838,2003-10-16,98.5844347655804
839,2003-10-17,98.05795465099789
840,2003-10-20,98.42439585020904
841,2003-10-21,98.52369186035163
842,2003-10-22,97.72760734609471
843,2003-10-23,97.88558294087525
844,2003-10-24,97.78364686287115
845,2003-10-27,97.83777719506013
846,2003-10-28,98.94266744867221
847,2003-10-29,98.89978269028673
848,2003-10-30,98.73757010695843
849,2003-10-31,99.05767331474402
850,2003-11-03,99.45525458953887
851,2003-11-04,99.21315161298756
852,2003-11-05,99.03277631756829
853,2003-11-06,99.29952773476978
854,2003-11-07,98.96715030717289
855,2003-11-10,98.59167084808212
856,2003-11-11,98.55894130606384
857,2003-11-12,99.44143900969365
858,2003-11-13,99.7098425823649
859,2003-11-14,99.37180383386543
860,2003-11-17,99.05251122504059
861,2003-11-18,98.50073610511924
862,2003-11-19,98.87104235422937
863,2003-11-20,98.46497317144227
864,2003-11-21,98.58270183534987
865,2003-11-24,99.4701050476352
866,2003-11-25,99.6737531280211
867,2003-11-26,99.8572824273364
868,2003-11-27,99.8572824273364
869,2003-11-28,99.71818861517221
870,2003-12-01,100.33168383977298
871,2003-12-02,100.15486210429026
872,2003-12-03,100.0196734239033
873,2003-12-04,100.4264958527197
874,2003-12-05,100.25283924141019
875,2003-12-08,100.61192174993508
876,2003-12-09,99.93291856095843
877,2003-12-10,99.95957207312841
878,2003-12-11,100.85995374871412
879,2003-12-12,101.0494991587284
880,2003-12-15,100.64048913105839
881,2003-12-16,101.16231318965049
882,2003-12-17,101.33248593624062
883,2003-12-18,102.19186698685436
884,2003-12-19,102.1781635466543
885,2003-12-22,102.39892809620122
886,2003-12-23,102.40026155185845
887,2003-12-24,102.42408546265119
888,2003-12-25,102.42408546265119
889,2003-12-26,102.62796539878005
890,2003-12-29,103.37139067539411
891,2003-12-30,103.33567295603103
892,2003-12-31,103.51479231186451
893,2004-01-01,103.51479231186451
894,2004-01-02,103.11302315494851
895,2004-01-05,103.9411460551053
896,2004-01-06,104.24426538055744
897,2004-01-07,104.46979497777139
898,2004-01-08,104.80640914606803
899,2004-01-09,104.54326110048592
900,2004-01-12,104.86349311866013
901,2004-01-13,104.60852417017793
902,2004-01-14,105.22597590438588
903,2004-01-15,105.34551973552556
904,2004-01-16,105.7415407820388
905,2004-01-19,105.7415407820388
906,2004-01-20,105.62486540132
907,2004-01-21,106.19160392116015
908,2004-01-22,106.1048563568485
909,2004-01-23,105.78811264308999
910,2004-01-26,106.47361690416994
911,2004-01-27,105.93345155118368
912,2004-01-28,104.79783625846515
913,2004-01-29,105.15165017515704
914,2004-01-30,105.09886440777319
915,2004-02-02,105.32127183154842
916,2004-02-03,105.46854784533318
917,2004-02-04,104.89331226523807
918,2004-02-05,104.9111122312504
919,2004-02-06,105.92090856152004
920,2004-02-09,105.8378042242465
921,2004-02-10,106.09839585915134
922,2004-02-11,107.02385250623789
923,2004-02-12,106.63585944414177
924,2004-02-13,106.35597469952879
925,2004-02-16,106.35597469952879
926,2004-02-17,107.0163339280979
927,2004-02-18,106.72310708552894
928,2004-02-19,106.46035192892319
929,2004-02-20,106.19594921038293
930,2004-02-23,106.11191372879371
931,2004-02-24,106.04569696233413
932,2004-02-25,106.35359348260667
933,2004-02-26,106.39567970904456
934,2004-02-27,106.52256684282854
935,2004-03-01,107.16889325504698
936,2004-03-02,106.67195316888764
937,2004-03-03,106.77604679588173
938,2004-03-04,107.06752855580453
939,2004-03-05,107.55367099920886
940,2004-03-08,107.0974231284136
941,2004-03-09,106.79026379015085
942,2004-03-10,105.80199613109636
943,2004-03-11,104.8017992513962
944,2004-03-12,105.57630891297336
945,2004-03-15,104.61988863638334
946,2004-03-16,105.14464932583289
947,2004-03-17,105.9211071322019
948,2004-03-18,105.72491719138847
949,2004-03-19,104.9313894744437
950,2004-03-22,104.20308333481003
951,2004-03-23,104.14113436683348
952,2004-03-24,104.00033456427855
953,2004-03-25,105.003125891584
954,2004-03-26,104.74722819051877
955,2004-03-29,105.5310569532794
956,2004-03-30,105.78400172106308
957,2004-03-31,105.86240586535163
958,2004-04-01,106.11073544245139
959,2004-04-02,106.2214890403182
960,2004-04-05,106.59450679751819
961,2004-04-06,106.58322365485006
962,2004-04-07,106.17266223753548
963,2004-04-08,106.05347915334512
964,2004-04-09,106.05347915334512
965,2004-04-12,106.36097457955569
966,2004-04-13,105.2268029519955
967,2004-04-14,105.05718174821635
968,2004-04-15,105.05754467412024
969,2004-04-16,105.51273932630932
970,2004-04-19,105.55039632408176
971,2004-04-20,104.42834036831381
972,2004-04-21,104.72391825517987
973,2004-04-22,105.78023312022415
974,2004-04-23,105.63924213592894
975,2004-04-26,105.37570030278775
976,2004-04-27,105.59576931217899
977,2004-04-28,104.54761764295135
978,2004-04-29,103.90806135427577
979,2004-04-30,103.59047373466737
980,2004-05-03,104.1865039733528
981,2004-05-04,104.24130917545536
982,2004-05-05,104.26882400410756
983,2004-05-06,103.71805290065954
984,2004-05-07,102.44379165049527
985,2004-05-10,101.77407462976389
986,2004-05-11,102.33994561646941
987,2004-05-12,102.45694116884712
988,2004-05-13,102.29797122153958
989,2004-05-14,102.41690449264793
990,2004-05-17,101.93489380082241
991,2004-05-18,102.30546526714241
992,2004-05-19,102.02906350322851
993,2004-05-20,102.21871324633251
994,2004-05-21,102.3946683094259
995,2004-05-24,102.56443840996832
996,2004-05-25,103.62845832407416
997,2004-05-26,103.8738201016035
998,2004-05-27,104.44195469376214
999,2004-05-28,104.29713654281633
1000,2004-05-31,104.29713654281633
1001,2004-06-01,104.22260702461622
1002,2004-06-02,104.4066041858553
1003,2004-06-03,103.965732528561
1004,2004-06-04,104.20621101297569
1005,2004-06-07,105.3216636234182
1006,2004-06-08,105.43393040998185
1007,2004-06-09,104.70231006675508
1008,2004-06-10,105.02656678103642
1009,2004-06-11,105.02656678103642
1010,2004-06-14,104.18961241490602
1011,2004-06-15,105.00329524870041
1012,2004-06-16,105.00951642739798
1013,2004-06-17,105.01859274455502
1014,2004-06-18,105.1727970956069
1015,2004-06-21,104.94244626861062
1016,2004-06-22,105.16673698554882
1017,2004-06-23,105.7628517394561
1018,2004-06-24,105.68595089192934
1019,2004-06-25,105.33556876528256
1020,2004-06-28,105.08702818548736
1021,2004-06-29,105.35343514317299
1022,2004-06-30,105.8384036436274
1023,2004-07-01,105.27190992941271
1024,2004-07-02,105.28496822069022
1025,2004-07-05,105.28496822069022
1026,2004-07-06,104.73051293904211
1027,2004-07-07,104.87165269626627
1028,2004-07-08,104.35337875389216
1029,2004-07-09,104.59539428054615
1030,2004-07-12,104.7389487673315
1031,2004-07-13,104.6989395960114
1032,2004-07-14,104.47614314509283
1033,2004-07-15,104.1982986083635
1034,2004-07-16,104.14671343069993
1035,2004-07-19,104.12092713921827
1036,2004-07-20,104.3955925177643
1037,2004-07-21,103.47316871665313
1038,2004-07-22,103.70166350500602
1039,2004-07-23,103.13147911721478
1040,2004-07-26,102.94735549936127
1041,2004-07-27,103.33162630343065
1042,2004-07-28,103.42470735745368
1043,2004-07-29,103.78707820348203
1044,2004-07-30,104.07907514796989
1045,2004-08-02,104.40884963058122
1046,2004-08-03,104.06403497504922
1047,2004-08-04,104.0073246384145
1048,2004-08-05,103.01481132014186
1049,2004-08-06,102.42900477195678
1050,2004-08-09,102.46285002834435
1051,2004-08-10,103.17439375379398
1052,2004-08-11,103.05683066177946
1053,2004-08-12,102.37392711824121
1054,2004-08-13,102.56716228929167
1055,2004-08-16,103.36233891154359
1056,2004-08-17,103.62249889791678
1057,2004-08-18,104.3978518156204
1058,2004-08-19,104.21026338637434
1059,2004-08-20,104.59518599478112
1060,2004-08-23,104.37750150491911
1061,2004-08-24,104.4164631216681
1062,2004-08-25,104.97142173371435
1063,2004-08-26,105.04873656310943
1064,2004-08-27,105.21700965192534
1065,2004-08-30,104.81051237403159
1066,2004-08-31,105.23598460264144
1067,2004-09-01,105.37425940480142
1068,2004-09-02,106.00084138193262
1069,2004-09-03,105.52522893390665
1070,2004-09-06,105.52522893390665
1071,2004-09-07,106.1067151118387
1072,2004-09-08,105.99180872826457
1073,2004-09-09,106.05864421583905
1074,2004-09-10,106.43401088116184
1075,2004-09-13,106.61664524095264
1076,2004-09-14,106.8306447942741
1077,2004-09-15,106.29634142889333
1078,2004-09-16,106.67444770492267
1079,2004-09-17,106.85753042765819
1080,2004-09-20,106.62326880281694
1081,2004-09-21,107.07429624753459
1082,2004-09-22,106.20910176882164
1083,2004-09-23,105.82392779388277
1084,2004-09-24,105.91521758373081
1085,2004-09-27,105.58863764365579
1086,2004-09-28,105.96995340411812
1087,2004-09-29,106.12418737704539
1088,2004-09-30,106.08113778925359
1089,2004-10-01,106.98112184040966
1090,2004-10-04,107.25711535992978
1091,2004-10-05,107.23294397050745
1092,2004-10-06,107.62228554932813
1093,2004-10-07,106.90365842891177
1094,2004-10-08,106.63205494038475
1095,2004-10-11,106.76749913428677
1096,2004-10-12,106.69048610336232
1097,2004-10-13,106.26672794333403
1098,2004-10-14,105.75941333735653
1099,2004-10-15,105.98280015223776
1100,2004-10-18,106.34954851765136
1101,2004-10-19,105.71626117277631
1102,2004-10-20,105.83677509123316
1103,2004-10-21,106.00119542924584
1104,2004-10-22,105.38877421667846
1105,2004-10-25,105.36524862050379
1106,2004-10-26,106.3288936031544
1107,2004-10-27,107.04044457286224
1108,2004-10-28,107.21565883412256
1109,2004-10-29,107.49794465673132
1110,2004-11-01,107.4122037657082
1111,2004-11-02,107.45382610019763
1112,2004-11-03,108.26613849405226
1113,2004-11-04,109.39013456172268
1114,2004-11-05,109.43970256773088
1115,2004-11-08,109.34177322023997
1116,2004-11-09,109.3153217923564
1117,2004-11-10,109.19446153851246
1118,2004-11-11,109.83265621486427
1119,2004-11-12,110.5976892836131
1120,2004-11-15,110.59909999190616
1121,2004-11-16,110.07253640459452
1122,2004-11-17,110.60766038428261
1123,2004-11-18,110.7615402985489
1124,2004-11-19,109.82784833273793
1125,2004-11-22,110.31950598331028
1126,2004-11-23,110.28639477610574
1127,2004-11-24,110.55959445405534
1128,2004-11-25,110.55959445405534
1129,2004-11-26,110.55548696597702
1130,2004-11-29,110.18259299428817
1131,2004-11-30,109.88121609645918
1132,2004-12-01,110.94565228654301
1133,2004-12-02,110.82730112308403
1134,2004-12-03,111.14861378808175
1135,2004-12-06,111.18375208347706
1136,2004-12-07,110.41556100365769
1137,2004-12-08,110.94956546040865
1138,2004-12-09,111.2799653798748
1139,2004-12-10,111.22234288203114
1140,2004-12-13,111.88753036439142
1141,2004-12-14,112.20813271514413
1142,2004-12-15,112.45730549221398
1143,2004-12-16,112.11473072449346
1144,2004-12-17,111.53023966647447
1145,2004-12-20,111.57745097320853
1146,2004-12-21,112.29616780207269
1147,2004-12-22,112.53537867014485
1148,2004-12-23,112.55069627356401
1149,2004-12-24,112.55069627356401
1150,2004-12-27,112.1249827203855
1151,2004-12-28,112.64883022540099
1152,2004-12-29,112.60677644291266
1153,2004-12-30,112.72869647382664
1154,2004-12-31,112.72130817621128
1155,2005-01-03,112.15713826700733
1156,2005-01-04,111.20437062176217
1157,2005-01-05,110.96545801464902
1158,2005-01-06,111.25674972456457
1159,2005-01-07,111.14581272506398
1160,2005-01-10,111.40843523873347
1161,2005-01-11,111.05819717229264
1162,2005-01-12,111.38610699461964
1163,2005-01-13,110.88634123626474
1164,2005-01-14,111.23887043063685
1165,2005-01-17,111.23887043063685
1166,2005-01-18,111.96749033713743
1167,2005-01-19,111.33421914392507
1168,2005-01-20,110.85049490355712
1169,2005-01-21,110.46497050897517
1170,2005-01-24,110.25080376567439
1171,2005-01-25,110.42125917173956
1172,2005-01-26,110.74649951139588
1173,2005-01-27,110.7653881517119
1174,2005-01-28,110.69370863379766
1175,2005-01-31,111.30696246329542
1176,2005-02-01,111.78431915540358
1177,2005-02-02,112.02206333474246
1178,2005-02-03,111.81811945312886
1179,2005-02-04,112.78053986970748
1180,2005-02-07,112.76843100485002
1181,2005-02-08,112.83795634600678
1182,2005-02-09,112.35679132300697
1183,2005-02-10,112.50564549666106
1184,2005-02-11,112.96105396779865
1185,2005-02-14,113.0599976861989
1186,2005-02-15,113.26626537053329
1187,2005-02-16,113.19404301289258
1188,2005-02-17,112.6006175785804
1189,2005-02-18,112.51307766986208
1190,2005-02-21,112.51307766986208
1191,2005-02-22,111.44133137003422
1192,2005-02-23,111.87915638245869
1193,2005-02-24,112.42842477378818
1194,2005-02-25,113.1156488439281
1195,2005-02-28,112.49603426609576
1196,2005-03-01,112.86816311992756
1197,2005-03-02,112.8802928988062
1198,2005-03-03,112.8982414395119
1199,2005-03-04,113.7553451834149
1200,2005-03-07,113.98206117633919
1201,2005-03-08,113.4990699750773
1202,2005-03-09,112.50594352266872
1203,2005-03-10,112.73688585524607
1204,2005-03-11,112.0670407598858
1205,2005-03-14,112.50714691174
1206,2005-03-15,111.92224668496486
1207,2005-03-16,111.38693640483166
1208,2005-03-17,111.60519710490252
1209,2005-03-18,111.5061812122459
1210,2005-03-21,111.12294611996637
1211,2005-03-22,110.21844032894182
1212,2005-03-23,110.23905212294875
1213,2005-03-24,110.21746302577668
1214,2005-03-25,110.21746302577668
1215,2005-03-28,110.33032516337225
1216,2005-03-29,109.88666346895629
1217,2005-03-30,110.91337282583692
1218,2005-03-31,110.99002652886739
1219,2005-04-01,110.64378476462784
1220,2005-04-04,110.84030821491262
1221,2005-04-05,111.12081153832432
1222,2005-04-06,111.365121095082
1223,2005-04-07,111.72435441153658
1224,2005-04-08,111.09681212270354
1225,2005-04-11,111.16657989975744
1226,2005-04-12,111.74196723701785
1227,2005-04-13,110.92648188807033
1228,2005-04-14,110.26069769829087
1229,2005-04-15,109.25108821657399
1230,2005-04-18,109.50770504064644
1231,2005-04-19,110.03905738397768
1232,2005-04-20,109.13950832810079
1233,2005-04-21,110.29750017675723
1234,2005-04-22,109.93322237103175
1235,2005-04-25,110.53427947937892
1236,2005-04-26,109.9018008971482
1237,2005-04-27,110.23583612931915
1238,2005-04-28,109.61063355959831
1239,2005-04-29,110.34141833408407
1240,2005-05-02,110.68141091320791
1241,2005-05-03,110.60138400313161
1242,2005-05-04,111.52230812463833
1243,2005-05-05,111.4168911006027
1244,2005-05-06,111.12101157537157
1245,2005-05-09,111.55373221206904
1246,2005-05-10,110.91841158132736
1247,2005-05-11,111.25997706763428
1248,2005-05-12,110.6330728264357
1249,2005-05-13,110.3891460222558
1250,2005-05-16,111.09049419176947
1251,2005-05-17,111.58945639878114
1252,2005-05-18,112.39885668991164
1253,2005-05-19,112.66556497940154
1254,2005-05-20,112.53380384688158
1255,2005-05-23,112.94446972678587
1256,2005-05-24,113.0224338346587
1257,2005-05-25,112.74695194522073
1258,2005-05-26,113.2050358469312
1259,2005-05-27,113.3094219965804
1260,2005-05-30,113.3094219965804
1261,2005-05-31,113.04956675693872
1262,2005-06-01,113.92508825938958
1263,2005-06-02,114.069119888583
1264,2005-06-03,113.42028091665057
1265,2005-06-06,113.55344856446979
1266,2005-06-07,113.6480387850938
1267,2005-06-08,113.43641123738564
1268,2005-06-09,113.76178680471125
1269,2005-06-10,113.43279513079013
1270,2005-06-13,113.56341645609295
1271,2005-06-14,113.68791302776414
1272,2005-06-15,113.86782203092937
1273,2005-06-16,114.21766496593537
1274,2005-06-17,114.57364266156975
1275,2005-06-20,114.50464733255168
1276,2005-06-21,114.46682342246461
1277,2005-06-22,114.69254431777789
1278,2005-06-23,113.89230988739179
1279,2005-06-24,113.43025593760251
1280,2005-06-27,113.42027143481474
1281,2005-06-28,113.97103779624098
1282,2005-06-29,113.83976062091872
1283,2005-06-30,113.4216886075499
1284,2005-07-01,113.429082407428
1285,2005-07-04,113.429082407428
1286,2005-07-05,113.9438848354852
1287,2005-07-06,113.43742946137007
1288,2005-07-07,113.68153907772614
1289,2005-07-08,114.40400168062249
1290,2005-07-11,114.89784684973759
1291,2005-07-12,114.99478590768402
1292,2005-07-13,115.04614996075753
1293,2005-07-14,115.22194121280323
1294,2005-07-15,115.32461215463734
1295,2005-07-18,114.84954077070135
1296,2005-07-19,115.39936435984887
1297,2005-07-20,115.81008475234358
1298,2005-07-21,115.10453548311989
1299,2005-07-22,115.61703345424792
1300,2005-07-25,115.30483628184987
1301,2005-07-26,115.45029561593631
1302,2005-07-27,115.75963240023623
1303,2005-07-28,116.33130378423117
1304,2005-07-29,115.61229202511606
1305,2005-08-01,115.61407597459473
1306,2005-08-02,116.10943986115117
1307,2005-08-03,116.26101284117776
1308,2005-08-04,115.67450119663735
1309,2005-08-05,114.94966376416338
1310,2005-08-08,114.71797955078785
1311,2005-08-09,115.26732816394534
1312,2005-08-10,115.18685570769861
1313,2005-08-11,115.84596327738262
1314,2005-08-12,115.56864909621049
1315,2005-08-15,115.72236504722429
1316,2005-08-16,114.95326818753384
1317,2005-08-17,114.93137988991069
1318,2005-08-18,114.9926651520797
1319,2005-08-19,115.04634582009587
1320,2005-08-22,115.18131072647448
1321,2005-08-23,114.98371438374636
1322,2005-08-24,114.53345162676743
1323,2005-08-25,114.75505812341765
1324,2005-08-26,114.25133167244917
1325,2005-08-29,114.72794729129325
1326,2005-08-30,114.67790049210436
1327,2005-08-31,115.57422442209574
1328,2005-09-01,115.70070417164456
1329,2005-09-02,115.45827998406835
1330,2005-09-05,115.45827998406835
1331,2005-09-06,116.27605810316822
1332,2005-09-07,116.34527697489696
1333,2005-09-08,116.07306793977273
1334,2005-09-09,116.69296256772412
1335,2005-09-12,116.57841386438704
1336,2005-09-13,116.11570074368271
1337,2005-09-14,115.82476981431071
1338,2005-09-15,115.77311268684488
1339,2005-09-16,116.27045031365961
1340,2005-09-19,115.91696358562527
1341,2005-09-20,115.32906202576326
1342,2005-09-21,114.77851850684415
1343,2005-09-22,115.08338133549938
1344,2005-09-23,114.98135775618942
1345,2005-09-26,114.93059376502377
1346,2005-09-27,114.91326654751742
1347,2005-09-28,115.07689718212913
1348,2005-09-29,115.66490337788011
1349,2005-09-30,115.63828291882513
1350,2005-10-03,115.40279772371952
1351,2005-10-04,114.70391363907918
1352,2005-10-05,113.69514920547408
1353,2005-10-06,113.40449313755741
1354,2005-10-07,113.69041333644154
1355,2005-10-10,113.18008724501104
1356,2005-10-11,113.00454976121716
1357,2005-10-12,112.46237832295233
1358,2005-10-13,112.33367783116779
1359,2005-10-14,112.88092281998216
1360,2005-10-17,113.11095729468174
1361,2005-10-18,112.43700566574287
1362,2005-10-19,113.530742168966
1363,2005-10-20,112.46730988411957
1364,2005-10-21,112.72532277589151
1365,2005-10-24,113.80932604764779
1366,2005-10-25,113.5054737244659
1367,2005-10-26,113.01002933362827
1368,2005-10-27,112.34275266468076
1369,2005-10-28,113.4862509245464
1370,2005-10-31,114.02142987917813
1371,2005-11-01,113.7264178627527
1372,2005-11-02,114.37546781125158
1373,2005-11-03,114.60134287593621
1374,2005-11-04,114.5881945915506
1375,2005-11-07,114.80689740654688
1376,2005-11-08,114.76111167788926
1377,2005-11-09,114.73966176909195
1378,2005-11-10,115.54010397655568
1379,2005-11-11,115.76376933957042
1380,2005-11-14,115.61173333919226
1381,2005-11-15,115.43303146690535
1382,2005-11-16,115.73843765182903
1383,2005-11-17,116.51444363533935
1384,2005-11-18,116.75956102304932
1385,2005-11-21,117.2707365306446
1386,2005-11-22,117.75680214397086
1387,2005-11-23,117.92673630059008
1388,2005-11-24,117.92673630059008
1389,2005-11-25,118.18888567488611
1390,2005-11-28,117.61949779544284
1391,2005-11-29,117.46632436098088
1392,2005-11-30,116.96113210108408
1393,2005-12-01,117.80748908171378
1394,2005-12-02,117.84391811399169
1395,2005-12-05,117.599781091263
1396,2005-12-06,117.86724067771135
1397,2005-12-07,117.46412208390203
1398,2005-12-08,117.52527451169323
1399,2005-12-09,117.58083124849065
1400,2005-12-12,117.64012502418248
1401,2005-12-13,118.1200358947052
1402,2005-12-14,118.63763506309678
1403,2005-12-15,118.50588712881276
1404,2005-12-16,118.34739478806873
1405,2005-12-19,117.9279577895081
1406,2005-12-20,117.86845643475664
1407,2005-12-21,118.02158274469816
1408,2005-12-22,118.47852444750781
1409,2005-12-23,118.64798551145964
1410,2005-12-26,118.64798551145964
1411,2005-12-27,118.0336695904737
1412,2005-12-28,118.07739249235729
1413,2005-12-29,117.86111205519387
1414,2005-12-30,117.46017769648611
1415,2006-01-02,117.46017769648611
1416,2006-01-03,118.75751390760702
1417,2006-01-04,119.10783643454107
1418,2006-01-05,119.12770676218305
1419,2006-01-06,119.81471446579567
1420,2006-01-09,120.12190246540041
1421,2006-01-10,119.97607007541828
1422,2006-01-11,120.18372940499586
1423,2006-01-12,119.84872366366868
1424,2006-01-13,120.08984738899542
1425,2006-01-16,120.08984738899542
1426,2006-01-17,119.86719801067295
1427,2006-01-18,119.57217937694702
1428,2006-01-19,119.91766557939721
1429,2006-01-20,118.60120869679325
1430,2006-01-23,118.77284750338781
1431,2006-01-24,118.88865074877901
1432,2006-01-25,118.56585531193375
1433,2006-01-26,119.0061439706363
1434,2006-01-27,119.64244170894146
1435,2006-01-30,119.69484830511561
1436,2006-01-31,119.4190375110882
1437,2006-02-01,119.47180068103427
1438,2006-02-02,118.82937193166259
1439,2006-02-03,118.50570149456712
1440,2006-02-06,118.57269891796699
1441,2006-02-07,117.94446986125256
1442,2006-02-08,118.554204756716
1443,2006-02-09,118.49788832419907
1444,2006-02-10,118.60841778155518
1445,2006-02-13,118.39585939839512
1446,2006-02-14,119.08400456382583
1447,2006-02-15,119.39905634713814
1448,2006-02-16,119.9935743646441
1449,2006-02-17,120.020761559806
1450,2006-02-20,120.020761559806
1451,2006-02-21,119.74636806351906
1452,2006-02-22,120.40061645071148
1453,2006-02-23,120.07182544180239
1454,2006-02-24,120.20135335408897
1455,2006-02-27,120.46362001188777
1456,2006-02-28,119.79561987838527
1457,2006-03-01,120.33058746036109
1458,2006-03-02,120.08409016299754
1459,2006-03-03,119.88258224163113
1460,2006-03-06,119.2448356315834
1461,2006-03-07,119.11119636755853
1462,2006-03-08,119.29560046573958
1463,2006-03-09,118.96370818171762
1464,2006-03-10,119.4637308162557
1465,2006-03-13,119.6038905362496
1466,2006-03-14,120.60092468764275
1467,2006-03-15,120.86072692547174
1468,2006-03-16,121.20751382056068
1469,2006-03-17,121.26198184352909
1470,2006-03-20,121.19877725194507
1471,2006-03-21,120.58518987863474
1472,2006-03-22,121.0821102134659
1473,2006-03-23,120.81491172043306
1474,2006-03-24,121.0495887648524
1475,2006-03-27,120.93149606984608
1476,2006-03-28,120.26068402983424
1477,2006-03-29,120.76619204728763
1478,2006-03-30,120.51064816366173
1479,2006-03-31,120.21105238831701
1480,2006-04-03,120.35413121072202
1481,2006-04-04,120.86953928262524
1482,2006-04-05,121.29917615329609
1483,2006-04-06,121.06253424828768
1484,2006-04-07,120.10860623974901
1485,2006-04-10,120.1882313417519
1486,2006-04-11,119.6935720470669
1487,2006-04-12,119.69375497895777
1488,2006-04-13,119.61928052253177
1489,2006-04-14,119.61928052253177
1490,2006-04-17,119.50835675414868
1491,2006-04-18,120.94079713005834
1492,2006-04-19,120.99226203452486
1493,2006-04-20,121.0649710543916
1494,2006-04-21,121.1248680833305
1495,2006-04-24,121.03199680645136
1496,2006-04-25,120.47523873908035
1497,2006-04-26,120.61947520841113
1498,2006-04-27,120.99083266232867
1499,2006-04-28,121.13598640812982
1500,2006-05-01,120.67131765447628
1501,2006-05-02,121.18496639413365
1502,2006-05-03,120.80276101366248
1503,2006-05-04,121.05917034573095
1504,2006-05-05,121.96560332119199
1505,2006-05-08,121.90514979983756
1506,2006-05-09,121.92988998327726
1507,2006-05-10,121.82705696690485
1508,2006-05-11,120.79334272470997
1509,2006-05-12,119.81486224191119
1510,2006-05-15,120.10771288675555
1511,2006-05-16,120.09308040934825
1512,2006-05-17,118.72314349309255
1513,2006-05-18,118.4087924010635
1514,2006-05-19,118.74085245186208
1515,2006-05-22,118.49162853855577
1516,2006-05-23,118.1160906422125
1517,2006-05-24,118.29501015369303
1518,2006-05-25,119.06957730086964
1519,2006-05-26,119.5726889278349
1520,2006-05-29,119.5726889278349
1521,2006-05-30,118.32341231411439
1522,2006-05-31,118.8660614492491
1523,2006-06-01,119.81641245446015
1524,2006-06-02,120.28370831223015
1525,2006-06-05,118.88854643877619
1526,2006-06-06,118.83514012218663
1527,2006-06-07,118.34430793089423
1528,2006-06-08,118.53144452838413
1529,2006-06-09,118.22876833686891
1530,2006-06-12,117.30088653058418
1531,2006-06-13,116.63160730451298
1532,2006-06-14,116.78554337278061
1533,2006-06-15,118.20118781741056
1534,2006-06-16,117.86876576199926
1535,2006-06-19,117.18048280609509
1536,2006-06-20,117.14868780345078
1537,2006-06-21,117.85986445625643
1538,2006-06-22,117.38137884104638
1539,2006-06-23,117.23367586178546
1540,2006-06-26,117.58135791262248
1541,2006-06-27,117.00493882012366
1542,2006-06-28,117.33846988914385
1543,2006-06-29,119.05956461354108
1544,2006-06-30,119.07588491471762
1545,2006-07-03,119.66263100192879
1546,2006-07-04,119.66263100192879
1547,2006-07-05,118.94872853549802
1548,2006-07-06,119.2591901175773
1549,2006-07-07,118.9020488215892
1550,2006-07-10,119.04185660021062
1551,2006-07-11,119.41854778612344
1552,2006-07-12,118.61730918894858
1553,2006-07-13,117.72813659370718
1554,2006-07-14,117.40159901023392
1555,2006-07-17,117.30108696389291
1556,2006-07-18,117.29630659145484
1557,2006-07-19,118.86204299121874
1558,2006-07-20,118.34153243386169
1559,2006-07-21,117.7933212127972
1560,2006-07-24,119.03214474492661
1561,2006-07-25,119.45262932572865
1562,2006-07-26,119.52237563629278
1563,2006-07-27,119.24294623962541
1564,2006-07-28,120.31844780946352
1565,2006-07-31,120.24493514504616
1566,2006-08-01,119.93706246619276
1567,2006-08-02,120.45365548656406
1568,2006-08-03,120.5894811933786
1569,2006-08-04,120.68897188633369
1570,2006-08-07,120.44120303896585
1571,2006-08-08,120.22171989503748
1572,2006-08-09,119.91165032690716
1573,2006-08-10,120.25557733361396
1574,2006-08-11,119.87739545431698
1575,2006-08-14,119.89884080644063
1576,2006-08-15,121.12632043498722
1577,2006-08-16,121.89471904477423
1578,2006-08-17,122.02256879229617
1579,2006-08-18,122.39193850757843
1580,2006-08-21,122.16256421299815
1581,2006-08-22,122.25620342399716
1582,2006-08-23,121.90965748709276
1583,2006-08-24,122.11242047513875
1584,2006-08-25,122.10332711916222
1585,2006-08-28,122.49764360865379
1586,2006-08-29,122.68487820054037
1587,2006-08-30,122.77417190761244
1588,2006-08-31,122.84241964767318
1589,2006-09-01,123.30415805946934
1590,2006-09-04,123.30415805946934
1591,2006-09-05,123.36723740263253
1592,2006-09-06,122.57652435858304
1593,2006-09-07,122.24358928198927
1594,2006-09-08,122.5978943449866
1595,2006-09-11,122.58498214868823
1596,2006-09-12,123.45784930542291
1597,2006-09-13,123.79410362416463
1598,2006-09-14,123.62957891304384
1599,2006-09-15,123.82288119318255
1600,2006-09-18,123.88810580240636
1601,2006-09-19,123.9088692711303
1602,2006-09-20,124.34052165091416
1603,2006-09-21,124.14528196456197
1604,2006-09-22,124.06767368179058
1605,2006-09-25,124.86535967267588
1606,2006-09-26,125.39501903166149
1607,2006-09-27,125.40625361791287
1608,2006-09-28,125.50119381866304
